playlist_id,playlist_name,collection_date,mean_track_date,playlist_type,nb_tracks,nb_clusters,nb_clusters_2,hh_index,hh_index_2,distances,distances_2,distances_3,stirling_index,stirling_index_2,playlist_followers
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-09-30,2022-03-28 19:44:00,Charts,45,2,6,6088.88888888889,2938.27160493827,0.407588526970189,0.892442368505115,0.995657387881918,[[0.1594124]],[[0.32604321]],68427
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-10-07,2021-08-08 00:32:43,Charts,44,2,8,6250.0,1559.9173553719,0.40581677581856,0.919109290557538,1.0420847789362,[[0.15218129]],[[0.37938547]],68435
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-10-14,2022-06-05 12:00:00,Charts,46,2,9,5340.26465028355,1417.76937618147,0.37565000317461,0.975061482945107,1.02261625056843,[[0.17504296]],[[0.39165135]],68445
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-10-21,2019-07-29 02:05:13,Charts,46,2,9,5000.0,1512.28733459357,0.339048230603077,0.908032060922465,1.02948117811418,[[0.16952412]],[[0.39010767]],68471
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-10-28,2021-03-18 08:43:38,Charts,44,3,5,3915.28925619835,2221.07438016529,0.624746977812361,0.751056184065072,1.05072541878554,[[0.25908973]],[[0.34887806]],68485
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-11-04,2020-04-05 06:24:00,Charts,45,3,10,3758.02469135802,1160.49382716049,0.592070854340296,0.898905265738792,1.0246564959134,[[0.25868385]],[[0.40447442]],68550
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-11-11,2022-01-20 07:39:34,Charts,47,5,8,2313.26392032594,1480.30783159801,0.709800295334533,0.823646082143226,1.03590333857016,[[0.33181773]],[[0.38468473]],68592
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-11-18,2022-05-28 15:30:00,Charts,48,2,10,5425.34722222222,1380.20833333333,0.370292322809702,0.940810636796911,1.01210717080836,[[0.16939588]],[[0.3897582]],68601
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-11-25,2022-06-25 00:58:46,Charts,49,3,10,3411.07871720117,1436.9012911287,0.493453023037416,0.968277936347428,0.930362863233439,[[0.23589178]],[[0.35727516]],68651
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-12-02,2021-03-27 01:28:09,Charts,49,2,5,6301.54102457309,2561.43273635985,0.429346817952466,0.759108414483866,0.964291738509261,[[0.15879216]],[[0.31264685]],68679
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-12-09,2019-06-04 23:00:00,Charts,48,2,4,5868.05555555556,3255.20833333333,0.411443128205314,0.700773679585626,0.969033040179545,[[0.17000601]],[[0.29015532]],68697
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-12-16,2020-08-22 08:48:58,Charts,49,2,7,6751.35360266555,1945.02290712203,0.447867372046847,0.939497482296783,0.991067639423368,[[0.14549627]],[[0.35663725]],68721
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-12-23,2019-02-15 02:24:00,Charts,50,3,8,4024.0,1696.0,0.553239274395691,0.935489017214114,0.958532853116118,[[0.22485772]],[[0.3577422]],68752
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-12-30,2018-08-17 01:55:12,Charts,50,2,6,5968.0,1792.0,0.370766902044499,0.695888962838809,0.958010608785263,[[0.14949321]],[[0.32092865]],68784
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-01-06,2019-04-04 19:12:00,Charts,50,2,5,5288.0,2472.0,0.300110359630124,0.704239810171778,0.926603429671043,[[0.141412]],[[0.27885672]],68806
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-01-13,2021-06-30 04:48:00,Charts,50,3,9,3944.0,1728.0,0.52695856858554,0.989202661108961,0.981870427219445,[[0.21995551]],[[0.35006758]],68833
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-01-20,2020-08-22 19:12:00,Charts,50,2,6,5800.0,1944.0,0.35949002003561,0.776318333507829,1.00893804155438,[[0.15098581]],[[0.33947288]],68867
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-01-27,2021-08-02 11:44:40,Charts,47,2,8,7772.74784970575,1679.49298325034,0.501825099719778,0.875028339799341,0.979742877431449,[[0.1117691]],[[0.35791588]],68890
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-02-03,2021-12-19 03:50:24,Charts,50,2,8,5072.0,1672.0,0.29789320464146,0.87183758013051,0.97543757947206,[[0.14680177]],[[0.33500859]],68904
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-02-10,2021-05-10 01:26:24,Charts,50,2,7,5392.0,1888.0,0.354034311478929,0.908643059769128,0.966310844831828,[[0.16313901]],[[0.34419318]],68927
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-02-17,2021-01-27 12:28:48,Charts,50,3,9,4024.0,1344.0,0.54237945015963,0.83583027333235,1.01261414053469,[[0.22393412]],[[0.38333863]],68958
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-02-24,2020-11-29 18:14:24,Charts,50,2,7,5648.0,1648.0,0.34993643773881,0.81528174325811,1.00669521369076,[[0.15229234]],[[0.36573415]],69000
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-03-03,2020-12-05 13:55:12,Charts,50,4,9,3016.0,1264.0,0.651058008329285,0.800341563623657,0.995473407456181,[[0.27748492]],[[0.37893307]],69027
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-03-10,2021-07-11 07:12:00,Charts,50,3,7,3504.0,1624.0,0.505701483613026,0.8131135431621,1.01768244901519,[[0.23947785]],[[0.35831922]],68990
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-03-17,2022-02-23 21:07:12,Charts,50,3,5,4688.0,2248.0,0.664300117210965,0.716081420776454,0.989041509358183,[[0.21426072]],[[0.3177516]],68996
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-03-24,2021-06-11 12:28:48,Charts,50,3,9,3344.0,1464.0,0.449760264493339,0.748806296511771,0.937951399280219,[[0.22329545]],[[0.34176209]],68999
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-03-31,2021-08-10 23:01:13,Charts,49,3,8,4269.05456059975,1478.55060391504,0.58299013361379,0.780851690748298,0.982576540525568,[[0.22214006]],[[0.35019296]],69030
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-04-07,2018-12-03 00:30:00,Charts,48,3,8,3758.68055555556,1484.375,0.50001823966171,0.769680838675615,0.969106078381255,[[0.22020545]],[[0.34894484]],69052
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-04-14,2022-03-19 18:07:20,Charts,49,3,8,4535.61016243232,2019.99167013744,0.766376323013628,1.05107760320645,0.94014354626866,[[0.21895626]],[[0.34142796]],69059
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-04-21,2021-06-23 19:24:15,Charts,47,3,3,3463.10547759167,3463.10547759167,0.485906171783782,0.485906171783782,1.0091394151568,[[0.23681906]],[[0.23681906]],69084
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-04-28,2021-09-29 00:00:00,Charts,49,3,9,3469.38775510204,1403.58184089963,0.481778806204075,0.904845605521401,0.99847268212844,[[0.23221308]],[[0.37029941]],69109
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-05-05,2022-01-17 22:30:00,Charts,48,2,7,5425.34722222222,1710.06944444444,0.331171473087742,0.876681635664867,1.01585426530635,[[0.15149945]],[[0.34489412]],69128
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-05-12,2021-08-15 05:23:15,Charts,49,2,10,5351.93669304456,1162.01582673886,0.326484439209988,0.902270572494128,1.02948792905919,[[0.15175203]],[[0.38461132]],69139
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-05-19,2021-08-25 10:04:48,Charts,50,2,7,7048.0,2112.0,0.468732364663944,0.943055436436079,0.959380875183467,[[0.13836979]],[[0.32926023]],69156
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-05-26,2022-03-12 04:48:00,Charts,50,2,10,6800.0,1224.0,0.401684487732797,0.825292820771398,0.970635587051228,[[0.12853904]],[[0.36124806]],69188
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-06-02,2015-09-11 17:45:36,Charts,50,4,10,3224.0,1208.0,0.686173607963545,0.867874826637485,0.989702451098312,[[0.26650853]],[[0.38146774]],69218
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-06-09,2016-09-12 06:51:25,Charts,49,2,9,5018.74219075385,1370.26239067055,0.327365447582745,0.762770287193639,0.948191621294036,[[0.16306917]],[[0.35324494]],69256
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-06-16,2020-02-17 17:08:34,Charts,49,2,8,5052.06164098292,1536.85964181591,0.301493401925985,0.794269994768409,0.953949664831819,[[0.14917708]],[[0.3498057]],69294
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-06-23,2020-04-26 00:57:36,Charts,50,3,5,4664.0,2392.0,0.52319342716132,0.683141498572147,0.981779159112754,[[0.19860636]],[[0.28014149]],69302
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-06-30,2020-06-08 02:56:19,Charts,49,2,5,5168.67971678467,2811.32861307788,0.330252944735019,0.739451747175569,0.988687203824276,[[0.15955578]],[[0.29363082]],69328
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-07-07,2020-07-08 16:48:00,Charts,50,4,8,2864.0,1664.0,0.577280123052445,0.832649503113462,0.967504673475587,[[0.25774048]],[[0.33686494]],69343
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-07-14,2023-02-16 04:24:29,Charts,49,3,5,4285.71428571429,2428.15493544357,0.523153252339119,0.702012479118481,0.999853257783314,[[0.21226871]],[[0.29165232]],69368
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-07-21,2016-06-01 00:30:00,Charts,48,2,10,5312.5,1475.69444444444,0.384243290199925,0.911705332290208,1.02545763167021,[[0.18011404]],[[0.38402995]],69396
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-07-28,2022-05-30 03:25:42,Charts,49,3,7,4285.71428571429,1836.73469387755,0.6037913402781,0.846589116689288,1.04323390279142,[[0.24972174]],[[0.3665838]],69439
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-08-04,2019-11-10 06:51:25,Charts,49,4,9,3760.93294460641,1611.82840483132,0.70426270326455,0.907218163996676,0.934390835237334,[[0.26909829]],[[0.3598785]],69440
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-08-11,2022-09-17 20:04:53,Charts,49,3,8,4602.24906289046,2053.31112036651,0.601780220597707,0.942599591948057,0.921942940603919,[[0.21582522]],[[0.32815507]],69443
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-08-18,2023-02-19 06:22:02,Charts,49,3,9,4918.78384006664,1678.46730528946,0.621457356833569,0.914647117812346,0.896376284485653,[[0.22207698]],[[0.33784399]],69449
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-08-25,2022-12-08 05:52:39,Charts,49,2,10,5002.08246563932,1561.84922948771,0.283493271302261,0.95689682840983,0.88372636004337,[[0.1416876]],[[0.32113138]],69464
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-09-01,2022-12-09 21:03:40,Charts,49,2,6,7850.89546022491,2503.12369845898,0.515904961800862,0.889533755914209,0.940688139191779,[[0.11087337]],[[0.30420122]],69474
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-09-08,2022-10-29 20:04:53,Charts,49,2,6,7551.02040816326,2061.64098292378,0.454616559624135,0.760925221938266,0.898668859198067,[[0.11133467]],[[0.31300023]],69505
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-09-15,2022-03-19 08:09:36,Charts,50,2,6,6568.0,2304.0,0.400510171084136,0.916035317489639,0.943671673689883,[[0.13745509]],[[0.30808202]],69537
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-09-22,2023-06-05 17:16:48,Charts,50,3,3,5816.0,5816.0,0.664776990815016,0.664776990815016,0.938882438164774,[[0.19462902]],[[0.19462902]],69544
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-09-29,2023-06-28 12:00:00,Charts,50,3,10,6072.0,1448.0,0.685297810899238,0.968196156818352,0.983653484367702,[[0.18221233]],[[0.36897475]],69542
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-10-06,2022-11-11 10:04:48,Charts,50,3,9,5400.0,1456.0,0.653303090730476,0.955896465708644,1.01109065042923,[[0.20681136]],[[0.37509236]],69545
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-10-13,2023-02-09 05:16:48,Charts,50,2,8,5800.0,1728.0,0.359751890146414,0.903174125877828,0.984692302179019,[[0.15109579]],[[0.35005032]],69404
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-10-20,2022-05-21 16:19:12,Charts,50,3,8,5368.0,1552.0,0.649115219248378,0.860157384158742,0.964638527726876,[[0.20511118]],[[0.34870054]],69354
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-10-27,2021-12-25 22:02:26,Charts,49,3,6,6318.20074968763,2753.01957517701,0.824421101234239,0.991579930295714,0.89370895986617,[[0.19524785]],[[0.31741031]],69345
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-11-03,2021-03-04 12:00:00,Charts,50,3,9,3736.0,1632.0,0.555096249853333,0.932744883422726,0.965579823296502,[[0.23413276]],[[0.36965993]],69333
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-11-10,2022-06-12 03:55:06,Charts,49,4,7,3511.03706788838,1661.80758017493,0.726627132369933,0.86830906206551,1.00413821364069,[[0.2851725]],[[0.37250276]],69354
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-11-17,2022-05-08 15:40:24,Charts,49,3,6,3744.27321949188,2211.5785089546,0.588788276126562,0.985034323815117,0.98324819094496,[[0.25340917]],[[0.34048076]],69617
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-11-24,2019-12-14 14:41:37,Charts,49,3,8,4635.56851311953,1536.85964181591,0.699259707406225,0.904886242509092,1.03872665102194,[[0.24672372]],[[0.39489189]],69720
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-12-01,2022-12-04 14:52:48,Charts,50,3,6,3608.0,2080.0,0.544968083422546,0.800631727920103,0.963308895087431,[[0.24614108]],[[0.34116014]],69750
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-12-08,2019-08-04 23:31:12,Charts,50,3,9,3688.0,1272.0,0.534741627422614,0.822911448095435,0.987627919668635,[[0.26593078]],[[0.38229938]],69786
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-12-15,2019-09-01 05:45:36,Charts,50,4,9,2768.0,1248.0,0.642092125802467,0.791111512222881,0.992156284067434,[[0.2990149]],[[0.37666688]],69872
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-12-22,2022-02-02 22:33:36,Charts,50,2,10,5648.0,1272.0,0.381273874658649,0.858846749027136,0.996885579046629,[[0.16593039]],[[0.37805035]],69885
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2023-12-29,2021-08-19 23:31:12,Charts,50,2,8,5392.0,1704.0,0.338615592731504,0.794839709725309,0.945079992278688,[[0.15603407]],[[0.33674672]],69882
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-01-05,2023-01-19 22:30:00,Charts,48,2,6,6050.34722222222,1805.55555555556,0.389293603103482,0.737411604862545,0.947641582287789,[[0.15375746]],[[0.34027257]],69895
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-01-12,2020-01-23 13:55:12,Charts,50,3,7,3784.0,1536.0,0.555885516816115,0.747770621911305,0.97013923791719,[[0.23054056]],[[0.35615929]],69738
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-01-19,2021-12-31 23:01:13,Charts,49,4,10,2886.29737609329,1386.92211578509,0.643371957866133,0.840750577044324,0.957767234978747,[[0.28991897]],[[0.36418762]],69643
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-01-26,2021-12-28 01:28:09,Charts,49,2,10,6301.54102457309,1353.60266555602,0.416375768949557,0.839358757794677,0.945932599029372,[[0.15399487]],[[0.36339901]],69618
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-02-02,2022-03-09 13:42:51,Charts,49,4,7,2861.30778842149,1611.82840483132,0.659144228223407,0.802871760810297,1.02115703428748,[[0.29121326]],[[0.36906735]],69536
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-02-09,2023-02-16 08:09:36,Charts,50,4,7,2920.0,1728.0,0.598353626692671,0.796880748163505,0.984935445054173,[[0.2749911]],[[0.33698493]],69497
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-02-16,2023-06-14 07:12:00,Charts,50,3,10,3888.0,1240.0,0.527412301402548,0.899319766083412,0.988190728070826,[[0.2294073]],[[0.3670553]],69508
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-02-23,2023-04-05 19:12:00,Charts,50,2,7,5072.0,1600.0,0.316410293349709,0.745863430205664,0.957440013951424,[[0.15592699]],[[0.33790452]],69512
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-03-01,2023-02-22 11:31:12,Charts,50,3,6,3576.0,2144.0,0.47836007977251,0.937031020931545,0.923798961354847,[[0.22116641]],[[0.30336115]],69514
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-03-08,2023-01-28 14:52:48,Charts,50,3,9,7496.0,1704.0,0.891720885159078,1.01347565051401,0.909029535927427,[[0.15074297]],[[0.33672297]],69551
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-03-15,2022-08-29 12:57:36,Charts,50,3,10,5424.0,1664.0,0.701828564103174,1.0121287118511,0.880256204137108,[[0.1648998]],[[0.3212724]],69564
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-03-22,2023-03-18 20:38:24,Charts,50,2,9,7592.0,1400.0,0.463994699350771,0.921775652908939,0.985687943534835,[[0.11172992]],[[0.36130399]],69568
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-03-29,2023-06-15 02:56:19,Charts,49,3,9,3935.86005830904,1461.8908788005,0.528046906093479,0.956569513400602,0.941674202984587,[[0.21309477]],[[0.34067526]],69702
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-04-05,2023-03-28 03:50:24,Charts,50,3,10,4872.0,1520.0,0.573149824748834,0.955285454942774,0.884379368563583,[[0.18627903]],[[0.32635055]],69701
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-04-12,2023-04-10 01:26:24,Charts,50,2,9,5392.0,1912.0,0.313536959199954,1.01128925600193,0.89326070060226,[[0.14447783]],[[0.31767328]],69605
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-04-19,2023-04-06 23:30:36,Charts,49,3,10,4835.48521449396,1395.25197834236,0.875352261419974,0.899182599175309,0.871169062846409,[[0.16455942]],[[0.31866179]],69548
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-04-26,2022-08-14 06:51:25,Charts,49,2,10,5018.74219075385,1128.69637650979,0.299033333474303,0.748106360091868,0.955443760329768,[[0.14895621]],[[0.34928915]],69340
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-05-03,2022-04-19 19:06:07,Charts,49,3,9,3552.68638067472,1361.93252811329,0.450592685382236,0.787015431228302,0.920637103488175,[[0.21260719]],[[0.3212094]],69295
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-05-10,2022-10-18 06:30:00,Charts,48,2,8,5425.34722222222,1796.875,0.311493595871772,0.917338974212798,0.868025012983613,[[0.1424975]],[[0.30774568]],69308
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-05-17,2023-08-21 13:00:00,Charts,48,2,9,6701.38888888889,1770.83333333333,0.35990621973072,0.961485469889564,0.862104966116445,[[0.11871907]],[[0.31573911]],69308
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-05-24,2023-06-27 11:15:55,Charts,49,2,5,6101.62432319867,3127.86339025406,0.351492420223195,0.96395274407011,0.90373990053767,[[0.13702495]],[[0.26993985]],69311
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-05-31,2023-07-04 10:46:31,Charts,49,3,5,4285.71428571429,2927.94668887963,0.52177107350112,0.803341318143273,0.935561510697402,[[0.21174692]],[[0.2768994]],69329
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-06-07,2024-01-02 01:55:12,Charts,50,3,8,4136.0,1952.0,0.50207726656431,0.922585307349453,0.928227443855851,[[0.21893178]],[[0.33344394]],69341
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-06-14,2023-04-17 21:33:03,Charts,49,3,9,3552.68638067472,1720.1166180758,0.482046786124252,0.998333199497078,0.938633567724991,[[0.22526879]],[[0.34861827]],69361
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-06-21,2013-12-23 05:16:48,Charts,50,4,4,2904.0,2904.0,0.631715917416278,0.631715917416278,0.963925944335631,[[0.28979376]],[[0.28979376]],69378
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-06-28,2023-05-29 03:30:00,Charts,48,2,10,8472.22222222222,1657.98611111111,0.571555139710299,0.927743667665395,0.869703088703874,[[0.08732092]],[[0.3344238]],69416
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-07-05,2023-06-10 22:30:00,Charts,48,2,8,6953.125,1484.375,0.372193266209231,0.792329447877288,0.86486300387826,[[0.11340264]],[[0.31285219]],69465
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-07-12,2023-08-07 22:02:26,Charts,49,2,6,6751.35360266555,2078.30070803832,0.388168131440721,0.79026973018008,0.938924125765023,[[0.1261021]],[[0.31863297]],69475
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-07-19,2024-02-22 09:47:45,Charts,49,3,6,3869.22115785089,1953.3527696793,0.625729326438908,0.838734208276487,0.932776229032543,[[0.25181346]],[[0.32706346]],69518
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-07-26,2023-12-06 15:40:24,Charts,49,3,5,4019.15868388172,2628.07163681799,0.530267520774375,0.739368320404296,0.894404629821796,[[0.21027688]],[[0.27682949]],69584
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-08-02,2021-05-04 11:00:00,Charts,48,2,8,6953.125,2005.20833333333,0.453444293341065,0.954629895538831,0.892258676903503,[[0.13815881]],[[0.32005106]],69623
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-08-09,2023-07-19 09:04:00,Charts,45,4,8,3046.91358024691,1802.46913580247,0.558040248865641,0.914637749069306,0.911237321812303,[[0.25174256]],[[0.32117007]],69634
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-08-16,2023-02-28 00:00:00,Charts,45,2,10,6306.17283950617,1437.03703703704,0.384528469182372,0.973044655773791,0.950298579401472,[[0.14203817]],[[0.35862012]],69637
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-08-23,2023-01-18 16:44:39,Charts,43,2,7,6690.1027582477,1649.54029204976,0.388321315566593,0.788270303696673,0.965210276628267,[[0.12853037]],[[0.33595997]],69643
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-08-30,2023-07-16 16:54:32,Charts,44,2,5,7644.62809917355,2489.6694214876,0.459385287711158,0.724420115848884,0.937625967866274,[[0.10820232]],[[0.2888285]],69640
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-09-06,2022-03-15 18:40:00,Charts,45,2,7,7688.88888888889,2059.25925925926,0.52941778624164,0.906750434814693,0.916983792405035,[[0.12235433]],[[0.32155954]],69607
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-09-13,2023-08-06 21:52:00,Charts,45,2,6,5555.55555555555,2009.87654320988,0.330804981811649,0.702942623152781,0.909111570477635,[[0.14702444]],[[0.30405404]],69636
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-09-20,2023-03-07 04:30:00,Charts,48,3,7,3880.20833333333,1579.86111111111,0.570317556862435,0.788977062850083,0.950311054656667,[[0.23179182]],[[0.35070962]],69640
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2024-09-27,2022-03-14 12:14:41,Charts,49,3,9,4385.6726364015,1286.96376509788,0.646002283903659,0.819446022413959,0.966346293054818,[[0.22296817]],[[0.3612157]],69653
